text;label
"""#AFailedTextFromToday """"""""You going to Soundset?""""""""-Name Withheld. """"""""Uh, Soundset was last Sunday...."""""""" Ahahahaha"" ";0
"""Scoreless 7th inn for Salem and Potomac, we head to the 8th with the Red Sox leading 6-2. RHP Derek Self through 2.1 scoreless inn of relief"" ";1
Fleetwood Mac, braaivleis... Befokte Sunday with @user And them @user beers were just as lekker! ;2
Karthikeyan in 22nd is already being warned by his HRT engineer that he needs to cool the brakes\u002c with 53 laps still to go. #F1 ;0
Greasy hair and the smell of weed at shotton station\u002c where art though friday. ;1
@user please Justin follow me ! Hope everyday ! Je t\u2019aime ! Can wait to see u in Paris for the 1st time ! Je t\u2019aime <3 ;2
"@user my PS4 died last night. I press the power button once it beeps, nothing happens. 2nd time beeps blue light comes on but nothing"" ";0
I'm gonna listen to I don't mind then allow zayn's departure to sink in for the 700th time since march 25th ;1
Are you excited #Nirvana fans? Unreleased Kurt Cobain songs to come out in November! via @user ;2
How did people come up with that Briana has been pregnant for 12 months..? Didn't she get preggies like in May or something? Learn to count. ;0
@user records Hulk Hogan's time in WCW tomorrow. And yes, the timing is a coincidence. ;1
YES!! Allowed to go to the @user concert in Oslo in May!! :D now all I need is to get those tickets... ;2
With all Benson\u2019s attention\u002c Frankie feels like a forgotten stepchild. Lets \u2019founding father\u2019 him so he know we will never forget 2nd place. ;0
Going to see Paper Towns on Saturday. I'm hoping it does the book justice. ;1
I am tweeting this video I found as a tribute to George Harrison because today is the 14th anniversary of his death: ;2
@user Hell it may be their idea to flood Europe with Muslims and then the take over begins world wide towel head dominance ;0
"Real Madrid reportedly rule out signing De Gea in January; making me believe they're getting cold feet about this deal altogether. ";1
Charles Gets The Grandkids Into Gardening: He may be only two years old but it seems Prince George's grandfath... ;2
The Nigerian government hasn't been transparent enough in the fight against Boko Haram #Truth ;0
Joel Obi  may miss out of the Super Eagles team to play Tanzania as reports from Torino say he will undergo more tests on a thigh complaint ;1
@user Yeah I think so. We saw Suarez score up near us and we played pretty well 2nd half so it wasn\u2019t so bad. Probably should\u2019ve had ET ;2
Sandy\u002c if you have ruined my chances to see Bruno mars on Monday I will go buck wild. ;0
Off to Dunkin or J.C.O tomorrow with @user ;1
Favorite this tweet if you want to be my date to Foo Fighters at Wrigley Field this Saturday ;2
Heres everybody\u2019s warning nobody better piss me off tomorrow\u002c Idc who you are I\u2019m gonna snap #done #imatmybreakingpoint #canttakethisanymore ;0
Talking about the Bosco vs. JSerra game this Friday. Around the Horn style w/ @user and @user #WCFF ;1
@user headed to Baylor homecoming tomorrow with my baber. Should be fun even without RG3! ;2
This is the usual liberal reflex of blame Republicans for everything. Like Muslims many liberals parrot what told. ;0
Viola Davis in a black & white Max Mara dress at the  29th Annual Fashion Group International Night Of Stars ;1
25 yrs ago\u002c Blessed Pope John Paul II visited the Archdiocese of Detroit-- the 1st papal visit to MI in history. ;2
@user @user -How could anyone (Other than Megyn Kelly) compare Rick Perry with Trump? C'mon. Perry is a joke. ;0
Back to the HB pass back on 1st drive..if I heard the rumors of Fedora\u2019s plan..you have to think TOB did. Get your D to stay on assignment. ;1
"""But Justin Bieber may be, but her real taste if you call _catching him._ It will always remain-- """"Your promise to hope for"" ";2
"LOL Too clever by half! Your daddy was disappointed over Yakub's hanging &amp; he was a dreaded terrorist! Get it?  ";0
 @user The U.S. says the Boko Haram sect in north-east Nigeria may have benefitted from money gotten from crude oil theft. ;1
Big inning for the White Sox. That error by Alexei Ramirez that allowed a run to score in the top of 8th weighing heavily right now. ;2
Scott Walker pretends that building a wall on the Canadian border to keep out terrorists is a serious idea. ;0
"""Raffensberger didn't have many Saturday workouts, following the example of Ira Dunsworth. """"Kids need time to be kids"""". Sletten didn't either"" ";1
@user I\u2019ll be in cypress tonight and tomorrow night! I better see you! ;2
"@user may you be blessed by guns, god and hungry wet holes before Scott Walker builds his border wall and Donald Trump sends you home!"" ";0
Spent Labor Day on the campaign trail in New Hampshire, listening to Bernie Sanders (who I'll write about Sunday)... ;1
Nicki better release a raunchy vid for trini Dem girls so it can get her 1st grammy ;2
"""RT @user I can't wait to read all the tweets from all of the girls bitching about being single tomorrow! #myfavorite ";0
"Paul Dunne's lowest round of the year in college for @user was 67. He just shot 66 in the 3rd rd of @user &amp; is tied for the lead ";1
First time I've been called off in a while and couldn't ask for a better day to have off. Plus Jason Aldean is tomorrow! ;2
"@user Yup, saw it on Bill Maher documentary on crazy folk lol Apparently their mock Palm Sunday festival is a big hit. #sarcasm"" ";0
START PLANNING NOW:  Thursday 12/10 DJ Hip Hop Club with Briana + Jazon in Palo Alto Save your spot on the dance... ;1
Happy Swift Day! lol That's probably the 10th time I said that! Haha have a great day everyone(: ;2
@user @user I rather watch paint dry or stare at the sun. your show is 100% fake like you Caitlyn Jenner. tsktskshameshame! ;0
VIDEO: John Cena hits Jon Stewart with an attitude adjustment on Monday Night #RAW ;1
i've never watched naruto but i love the 16th opening it's my favorite ;2
Why oh why did I drink three cups of coffee to stay up binge watching Gilmore Girls when I have to be at the gym tomorrow at 10:30 ;0
My Iowa people, who is going to Eric Church on Friday at the Jones County Fair??? ;1
Happy Thursday! Finishing rehearsals for the act at the People\u2019s Choice Awards. ;2
Mark Levin Market Crash: It's Not China-It's Barak Obama My belief Obama is working with China to destroy USA ;0
"""Blueberry muffins last night, brownies tonight, Oreo balls Wednesday...I'm done."" ";1
"It's our 3rd anniversary! Can you believe that? Many thanks to all who have supported &amp; are continuing to patronize Mitchie's Sweet Petites! ";2
@user It was a Article saying that Zayn is regretting leaving 1 direction pretty much bashing Zayn like the SUN Always does ;0
@user come party with us tomorrow night in Naples Maine at Ricks cafe!! ;1
Im mind blown after watching Magic Mike XXL for the 1st time ;2
@user I hope someone asks Harper why the team bailed in the 7th inning ;0
PM Narendra Modi to Address Top Military Commanders on Friday Prime Minister Narendra Modi will interact with the ;1
"""// So, I thought Ant-Man was out of the question for the cinema Saturday but my boyfriend said the films he's seen are 'awesome' and that -"" ";2
Yakub has gone. whatever happened may be right. I want asked Kiran bedi .that whatever Yakub done.it was wrong  but after Babri masjid -- ;0
Interested in learning more about LTA? Join us Monday Sept 10 at 8pm in Morris Hall room 130 for (cont) ;1
@user FRIDAY OCT 19th!!!! THE ALUMNI will be rocking Philly!!!!! FREE SHOW  @ the Liacouras Center 7pm CLASSIC HIP HOP! ;2
I've a bad feeling Simpson's plot in the 2nd half of the season is #JessicaJones equivalent of 'Thor's vision quest' in Age of Ultron ;0
Then he texted that their first conference game was Ohio State nov 28...uh Ohio State isnt in the ACC buddy ;1
@user Tell you at our Friday lunch<3 Sorry for the late reply but yes we can eat somewhere on Marshall tomorrow haha :D ;2
"""The Borno state police commissioner, Aderemi Opadokun, on Monday confirmed fresh attacks by the Boko Haram sect... ";0
when I go to the Foo Fighters concert in October in Atlanta I'm gonna be so sad if don't get to meet Dave Grohl somehow ;1
"@user I droped my Nokia 5800 from the 5th floor &amp; it didnt even hav a scratch (not exageratin). I wish new phones had that kinda durability ";2
@user like how are ppl supposed to pay rent? Should i ask the pope on the 26th when he comes? ;0
Lazy Sunday Ray Allen Is Lamar Odom really going to the D League ?http://t.co/w6juHFgR ;1
I may never tweet about anything other than Kanye West ever again ;2
@user Are you off somewhere nice? I'm bored today. Got a list of 395 applications I need to get ready for Windows 7. Tedious ;0
 Boris Johnson Times. Ed moans abt George going 1st class but David Miliband travelled by Royal Jet. #boris johnson ;1
"""Bubble Tea Yogurmet, you'll love it, come to Miramar and starting next Saturday we will be open at Doral.10712 NW 74th St"" ";2
1,500 people go to Pride Parade on Sat. and it's on the cover of the PD. 35k folks go to @user and PD fails to mention it. #JustSaying ;0
@user then when they get to it Curtis and Tommy wanna come play !! bruh lmao... I havent seen Jamall yet tomorrow gonna be a show ;1
A historic milestone... Women in Saudi Arabia vote for the first time in municipal election! #DLC_Law30 ;2
"""#YakubVerdict: my 11yr old exclaimed, tomorrow will be the worst birthday for Yakub but his 1st bday was worst for the country! Makes sense"" ";0
@user Enter our competition to win a London Children\u2019s Map Puzzle just follow and RT.Closes Friday 8th@4pm . ;1
"""\""""@101greatgoals: 3rd in 2 games!!! Emile Heskey bags the opener for Newcastle Jets v Melbourne Victory ha ha ha !!!"" ";2
I think my yoga teacher hates me cuz on the 1st day I refused to take off my socks and then today he made me do this: ;0
Based on these Arkham games, Batman may not kill, but he's definitely put a few people in comas. ;1
"""I'm happy to see them both take a stand. Sometimes the """"Oh C'mon!"""" cry from other Christians is what's needed to... ";2
"@user Look at SPX daily in early June 2012. It bottomed the day after SPX 200d SMA was sliced. This time, 200d was sliced yesterday."" ";0
Jeremy Corbyn questions David Cameron on the refugee crisis back in February: ;1
I got really excited for the cosplay cover of Thor tomorrow and then I remembered that Kevin is on issue 2 :/ ;2
@user Was having trouble yesterday downloading Septembers edition using Google? Loads the 1st page then crashes? ;0
Leaving Bangkok tomorrow morning. Next stop the middle of the Empty Quarter desert near Saudi Arabia. ;1
"""Tomorrow's Charlie Hebdo:  """"They have weapons. Screw them, we have champagne!""""  The spirit of the French is strong. ";2
A Thursday night with no Waterloo road on! #boring ;0
